label,entity,adjective,is_negated,sentiment,competence,morality,dehuman_flag,negated_dehuman_flag,dehuman_category
ISR_POLITICAL,israel,typical,False,0.0,-0.0216,0.2244,0,0,
PAL_POLITICAL,pa,free,False,0.0,1.1814,0.4539,0,0,
INTL_ACTORS,qatar,indiscriminate,False,0.0,-1.4499,-1.5218,0,0,
INTL_ACTORS,qatar,retaliatory,False,0.0,-1.069,-1.5472,0,0,
PAL_POLITICAL,pa,indiscriminate,False,-0.8971,-1.4499,-1.5218,0,0,
PAL_POLITICAL,pa,painful,False,-0.8971,-1.4033,-0.4238,0,0,
PAL_POLITICAL,pa,painful,False,-0.8612,-1.4033,-0.4238,0,0,
INTL_ACTORS,iran,terrorist,False,-0.8593,-0.5389,-2.5498,0,0,
INTL_ACTORS,un,handsome,False,-0.7838,0.5356,0.4891,0,0,
CIVILIANS,civilians,understandable,False,-0.848,-0.4257,0.5953,0,0,
ISR_POLITICAL,israel,illegitimate,False,-0.8304,-1.7667,-1.575,0,0,
CIVILIANS,civilians,sovereign,False,-0.8304,-0.478,0.455,0,0,
ISR_POLITICAL,israel,moral,False,-0.845,-0.5166,1.4258,0,0,
ISR_POLITICAL,israel,authoritarian,False,-0.845,-1.3877,-2.0163,0,0,
ISR_POLITICAL,israel,free,False,-0.845,1.1814,0.4539,0,0,
INTL_ACTORS,iran,logistical,False,0.0,0.4142,-0.5372,0,0,
PAL_POLITICAL,pa,familiar,False,-0.6853,0.5019,0.3695,0,0,
INTL_ACTORS,un,more,False,-0.6853,0.8631,0.4455,0,0,
INTL_ACTORS,un,more,False,-0.6853,0.8631,0.4455,0,0,
INTL_ACTORS,un,underlying,False,-0.6853,-0.1757,0.1002,0,0,
INTL_ACTORS,trump,coercive,False,-0.6203,-1.0323,-1.6672,0,0,
INTL_ACTORS,iran,free,False,0.0,1.1814,0.4539,0,0,
PAL_POLITICAL,pa,external,False,0.0,0.9673,-0.4673,0,0,
INTL_ACTORS,usa,urgent,False,-0.5417,-0.058,0.0864,0,0,
INTL_ACTORS,iran,transitional,False,-0.5417,-0.2792,0.2995,0,0,
INTL_ACTORS,iran,free,False,0.0,1.1814,0.4539,0,0,
INTL_ACTORS,usa,temporary,False,0.0,-0.5069,0.0551,0,0,
INTL_ACTORS,iran,legible,False,-0.778,-0.1573,0.8177,0,0,
INTL_ACTORS,usa,legislative,False,0.0,-0.0384,-0.2913,0,0,
ISR_POLITICAL,israel,simple,False,-0.6841,1.1249,0.9273,0,0,
INTL_ACTORS,un,massive,False,-0.7509,0.1972,-0.7881,0,0,
ISR_POLITICAL,israel,overwhelming,False,-0.7509,-0.49,0.0443,0,0,
ISR_POLITICAL,netanyahu,ultimate,False,0.0,1.4996,0.4095,0,0,
INTL_ACTORS,un,rival,False,-0.6988,0.3692,-1.1971,0,0,
INTL_ACTORS,iran,dead,False,-0.8613,-0.9736,-0.1385,0,0,
PAL_POLITICAL,pa,acceptable,False,0.0,-0.1204,0.3989,0,0,
INTL_ACTORS,un,modern,False,0.0,1.5079,0.6621,0,0,
INTL_ACTORS,iran,original,False,0.0,0.7165,0.6871,0,0,
INTL_ACTORS,iran,native,False,0.0,1.1564,0.3986,0,0,
PAL_POLITICAL,pa,monarchical,False,0.0,-0.992,-0.491,0,0,
PAL_POLITICAL,pa,civic,False,0.5857,0.5889,1.0518,0,0,
INTL_ACTORS,hezbollah,hawkish,False,0.0,-0.9713,-0.9112,0,0,
INTL_ACTORS,hezbollah,fragile,False,-0.7569,-1.6087,0.3872,0,0,
INTL_ACTORS,un,unprecedented,False,-0.5226,0.7364,-0.5512,0,0,
ISR_POLITICAL,israel,capable,False,-0.5226,1.7875,0.2008,0,0,
INTL_ACTORS,lebanon,modern,False,0.0,1.5079,0.6621,0,0,
INTL_ACTORS,un,nonprofit,False,0.0,0.8377,0.4643,0,0,
ISR_POLITICAL,israel,defensive,False,-0.6247,-0.1636,-0.3229,0,0,
INTL_ACTORS,un,unexpected,False,0.0,-0.5839,-0.0385,0,0,
INTL_ACTORS,iran,inseparable,False,0.0,-0.3618,0.5521,0,0,
INTL_ACTORS,iran,native,False,0.0,1.1564,0.3986,0,0,
PAL_POLITICAL,pa,reliable,False,0.0,1.8482,0.7718,0,0,
INTL_ACTORS,un,responsible,False,0.0,0.5115,-0.2948,0,0,
PAL_POLITICAL,pa,responsible,False,0.0,0.5115,-0.2948,0,0,
INTL_ACTORS,iran,generational,False,0.0,-0.1579,0.2126,0,0,
INTL_ACTORS,iran,monarchical,False,0.0,-0.992,-0.491,0,0,
INTL_ACTORS,un,territorial,False,0.5038,-0.1109,-0.4141,0,0,
INTL_ACTORS,iran,hopeful,False,0.7331,-0.6417,0.675,0,0,
INTL_ACTORS,iran,historical,False,0.7331,0.9004,1.0418,0,0,
INTL_ACTORS,iran,plausible,False,0.0,-0.4929,0.267,0,0,
ISR_POLITICAL,israel,preemptive,False,-0.8449,-0.3514,-0.7627,0,0,
PAL_POLITICAL,pa,presidential,False,0.5985,-0.373,0.0565,0,0,
PAL_POLITICAL,pa,parliamentary,False,0.5985,-0.4555,-0.024,0,0,
ISR_POLITICAL,israel,genuine,False,0.5985,0.8658,1.1715,0,0,
PAL_POLITICAL,pa,credible,False,0.6363,0.1893,0.3074,0,0,
PAL_POLITICAL,pa,presidential,False,0.0,-0.373,0.0565,0,0,
PAL_POLITICAL,pa,parliamentary,False,0.0,-0.4555,-0.024,0,0,
INTL_ACTORS,usa,decisive,False,-0.5829,0.5658,0.47,0,0,
INTL_ACTORS,qatar,sovereign,False,-0.5829,-0.478,0.455,0,0,
ISR_POLITICAL,israel,preemptive,False,0.0,-0.3514,-0.7627,0,0,
ISR_POLITICAL,israel,preemptive,False,0.0,-0.3514,-0.7627,0,0,
ISR_POLITICAL,israel,preemptive,False,-0.7551,-0.3514,-0.7627,0,0,
PAL_ORG,hamas,willing,False,0.0,0.0487,0.4851,0,0,
INTL_ACTORS,iran,unlikely,False,0.0,-0.8203,-0.2337,0,0,
INTL_ACTORS,iran,quick,False,-0.7439,1.0432,0.6156,0,0,
INTL_ACTORS,iran,revolutionary,False,-0.6654,1.6469,-0.1687,0,0,
PAL_POLITICAL,pa,parliamentary,False,0.0,-0.4555,-0.024,0,0,
INTL_ACTORS,un,voluntary,False,-0.5408,-0.1064,0.6187,0,0,
ISR_POLITICAL,israel,civilized,False,-0.8697,-0.4121,0.9379,0,0,
INTL_ACTORS,iran,slow,False,0.0,-0.5549,-0.0044,0,0,
ISR_POLITICAL,israel,normal,False,0.0,-0.3294,0.5953,0,0,
INTL_ACTORS,un,radical,False,-0.9316,0.2301,-0.9022,0,0,
INTL_ACTORS,un,unspeakable,False,-0.9316,-1.254,-1.0621,0,0,
INTL_ACTORS,iran,radical,False,0.0,0.2301,-0.9022,0,0,
ISR_POLITICAL,israel,radical,False,0.0,0.2301,-0.9022,0,0,
INTL_ACTORS,iran,radical,False,0.0,0.2301,-0.9022,0,0,
INTL_ACTORS,turkey,celebrated,False,0.0,0.8899,0.7044,0,0,
INTL_ACTORS,iran,courageous,False,0.8598,-0.0972,0.7462,0,0,
INTL_ACTORS,iran,justified,False,0.8598,-0.8712,0.0453,0,0,
PAL_POLITICAL,pa,patriotic,False,0.8598,-0.0226,1.0144,0,0,
INTL_ACTORS,usa,presidential,False,0.0,-0.373,0.0565,0,0,
PAL_POLITICAL,pa,parallel,False,0.0,0.9018,-0.1397,0,0,
PAL_POLITICAL,pa,well,False,0.5699,1.1192,0.5754,0,0,
INTL_ACTORS,un,uncomfortable,False,-0.6807,-1.6382,-0.0025,0,0,
INTL_ACTORS,un,maritime,False,-0.535,0.8812,0.2004,0,0,
INTL_ACTORS,iran,realistic,False,0.0,0.964,0.6652,0,0,
PAL_POLITICAL,pa,endless,False,-0.7158,-0.3685,0.1214,0,0,
INTL_ACTORS,iran,sectarian,False,0.0,-1.1966,-1.4067,0,0,
PAL_POLITICAL,pa,thoughtful,False,0.0,0.8261,1.8484,0,0,
INTL_ACTORS,lebanon,external,False,0.0,0.9673,-0.4673,0,0,
INTL_ACTORS,iran,serious,False,0.0,0.0489,0.1019,0,0,
INTL_ACTORS,iran,democratic,False,0.0,-0.1872,0.6419,0,0,
PAL_POLITICAL,pa,gradual,False,0.0,0.0518,0.3961,0,0,
PAL_POLITICAL,pa,bipartisan,False,0.0,0.217,0.3679,0,0,
ISR_POLITICAL,israel,not_tight,True,-0.0,-0.0515,-0.0191,0,0,
ISR_POLITICAL,israel,robust,False,0.6043,1.8231,0.2974,0,0,
PAL_POLITICAL,pa,offensive,False,0.0,-0.5148,-1.0666,0,0,
PAL_POLITICAL,pa,defensive,False,0.0,-0.1636,-0.3229,0,0,
ISR_POLITICAL,israel,tremendous,False,0.8538,1.137,0.3902,0,0,
ISR_POLITICAL,israel,technological,False,0.8538,1.4148,0.038,0,0,
PAL_POLITICAL,pa,capable,False,0.7081,1.7875,0.2008,0,0,
INTL_ACTORS,un,unsettled,False,0.0,-2.2069,0.0531,0,0,
ISR_POLITICAL,israel,powerful,False,0.5937,2.5081,-0.662,0,0,
PAL_ORG,hamas,fellow,False,0.0,-0.018,0.132,0,0,
PAL_POLITICAL,pa,fellow,False,0.0,-0.018,0.132,0,0,
CIVILIANS,civilians,terrorist,False,0.0,-0.5389,-2.5498,0,0,
INTL_ACTORS,iran,revolutionary,False,0.0,1.6469,-0.1687,0,0,
INTL_ACTORS,iran,gradual,False,0.0,0.0518,0.3961,0,0,
INTL_ACTORS,iran,primary,False,0.0,0.6692,0.274,0,0,
INTL_ACTORS,iran,revolutionary,False,0.0,1.6469,-0.1687,0,0,
INTL_ACTORS,iran,fatal,False,-0.7884,-1.0761,-0.6949,0,0,
PAL_POLITICAL,pa,bipartisan,False,0.0,0.217,0.3679,0,0,
INTL_ACTORS,un,uncompromising,False,-0.6919,0.7563,-0.1323,0,0,
PAL_POLITICAL,pa,passive,False,-0.6919,0.0607,0.2603,0,0,
INTL_ACTORS,iran,ultimate,False,-0.6919,1.4996,0.4095,0,0,
INTL_ACTORS,iran,complicated,False,0.0,-0.2699,-0.3509,0,0,
INTL_ACTORS,iran,sectarian,False,0.0,-1.1966,-1.4067,0,0,
INTL_ACTORS,un,silent,False,0.0,-0.0862,0.242,0,0,
ISR_POLITICAL,israel,inevitable,False,-0.757,-1.1798,-0.2232,0,0,
INTL_ACTORS,iran,right,False,0.0,0.3563,0.7214,0,0,
INTL_ACTORS,usa,evil,False,-0.4855,-0.6475,-2.0621,1,0,subhuman
INTL_ACTORS,usa,aggressive,False,-0.4855,0.2003,-1.8713,0,0,
INTL_ACTORS,usa,antisemitic,False,-0.4855,-1.1636,-2.0154,0,0,
INTL_ACTORS,usa,theocratic,False,-0.4855,-0.9442,-1.8719,0,0,
INTL_ACTORS,iran,treacherous,False,-0.7481,-1.3288,-1.8354,0,0,
ISR_POLITICAL,israel,existential,False,-0.657,-0.631,0.5361,0,0,
INTL_ACTORS,un,entire,False,-0.6431,0.4004,0.2851,0,0,
PAL_POLITICAL,pa,capable,False,0.7148,1.7875,0.2008,0,0,
PAL_POLITICAL,pa,capable,False,0.7148,1.7875,0.2008,0,0,
ISR_POLITICAL,israel,friendly,False,0.0,1.4366,1.1115,0,0,
INTL_ACTORS,un,primary,False,0.0,0.6692,0.274,0,0,
INTL_ACTORS,usa,conditional,False,0.0,-0.2774,-0.2914,0,0,
INTL_ACTORS,usa,explicit,False,0.0,0.0394,-0.0591,0,0,
INTL_ACTORS,usa,core,False,0.0,1.3246,0.1021,0,0,
ISR_POLITICAL,israel,present,False,0.0,0.745,0.4826,0,0,
ISR_POLITICAL,israel,dramatic,False,0.0,0.3678,0.2745,0,0,
INTL_ACTORS,usa,unprecedented,False,0.0,0.7364,-0.5512,0,0,
PAL_RESISTANCE,gaza,genocidal,False,-0.8456,-0.8583,-3.0322,0,0,
INTL_ACTORS,un,unique,False,0.0,2.2745,0.857,0,0,
PAL_POLITICAL,pa,independent,False,0.0,1.0854,0.372,0,0,
PAL_POLITICAL,pa,robust,False,0.0,1.8231,0.2974,0,0,
INTL_ACTORS,egypt,foremost,False,-0.5876,1.0501,0.5182,0,0,
ISR_POLITICAL,israel,revolutionary,False,0.0,1.6469,-0.1687,0,0,
INTL_ACTORS,iran,menacing,False,0.0,-0.8905,-1.8474,0,0,
INTL_ACTORS,un,destabilizing,False,0.0,-1.3461,-1.8857,0,0,
INTL_ACTORS,un,uncomfortable,False,-0.6904,-1.6382,-0.0025,0,0,
ISR_POLITICAL,israel,sovereign,False,-0.8638,-0.478,0.455,0,0,
INTL_ACTORS,iran,essential,False,0.0,1.225,1.1167,0,0,
PAL_POLITICAL,pa,prepared,False,0.0,0.6696,0.5031,0,0,
PAL_POLITICAL,pa,incoming,False,0.0,0.4441,-0.4246,0,0,
PAL_POLITICAL,pa,front,False,0.0,0.6006,0.4623,0,0,
ISR_POLITICAL,israel,essential,False,0.0,1.225,1.1167,0,0,
INTL_ACTORS,iran,upper,False,-0.82,0.4736,0.3348,0,0,
INTL_ACTORS,un,near,False,-0.7637,0.2105,1.0184,0,0,
ISR_POLITICAL,israel,vocal,False,0.0,0.2067,0.1931,0,0,
INTL_ACTORS,un,unhelpful,False,-0.5637,-2.7552,-1.0025,0,0,
PAL_POLITICAL,pa,plausible,False,0.0,-0.4929,0.267,0,0,
INTL_ACTORS,iran,individual,False,-0.5836,0.7013,0.7541,0,0,
ISR_POLITICAL,israel,overt,False,0.0,-0.6303,-1.0108,0,0,
INTL_ACTORS,iran,defiant,False,-0.6805,-1.7093,-0.5423,0,0,
INTL_ACTORS,un,unbelievable,False,0.0,-0.2812,-0.1913,0,0,
INTL_ACTORS,un,overt,False,0.0,-0.6303,-1.0108,0,0,
INTL_ACTORS,un,unmistakable,False,0.0,0.2486,0.3441,0,0,
INTL_ACTORS,un,unwilling,False,-0.7879,-1.857,-0.2321,0,0,
INTL_ACTORS,usa,un,False,-0.7879,0.055,0.0813,0,0,
ISR_POLITICAL,israel,misguided,False,-0.896,-2.2499,-0.8849,0,0,
ISR_POLITICAL,israel,misguided,False,-0.9153,-2.2499,-0.8849,0,0,
ISR_POLITICAL,israel,misguided,False,-0.8871,-2.2499,-0.8849,0,0,
ISR_POLITICAL,israel,misguided,False,-0.8871,-2.2499,-0.8849,0,0,
INTL_ACTORS,un,unfathomable,False,-0.7863,-1.2343,-0.5329,0,0,
ISR_POLITICAL,israel,misguided,False,0.0,-2.2499,-0.8849,0,0,
ISR_MILITARY,idf,heroic,False,0.0,-0.5088,0.9359,0,0,
PAL_RESISTANCE,gaza,residential,False,0.0,0.8841,0.7948,0,0,
INTL_ACTORS,un,communal,False,0.0,0.01,0.9834,0,0,
INTL_ACTORS,un,modern,False,0.0,1.5079,0.6621,0,0,
INTL_ACTORS,iran,serious,False,0.0,0.0489,0.1019,0,0,
ISR_POLITICAL,israel,coherent,False,0.0,0.3077,0.8538,0,0,
ISR_POLITICAL,israel,intact,False,0.0,-0.5806,0.7118,0,0,
INTL_ACTORS,un,sustained,False,0.7505,0.4369,0.4818,0,0,
PAL_POLITICAL,pa,sharp,False,-0.6216,0.5591,0.1951,0,0,
PAL_POLITICAL,pa,rapid,False,-0.6216,0.9915,-0.3066,0,0,
INTL_ACTORS,un,uninterrupted,False,-0.5162,0.6311,1.1717,0,0,
INTL_ACTORS,un,sustained,False,-0.8761,0.4369,0.4818,0,0,
INTL_ACTORS,iran,urgent,False,0.0,-0.058,0.0864,0,0,
INTL_ACTORS,un,unmistakable,False,0.0,0.2486,0.3441,0,0,
INTL_ACTORS,saudi arabia,reasonable,False,-0.7816,0.3302,1.1834,0,0,
INTL_ACTORS,un,dangerous,False,-0.8435,-1.102,-1.671,0,0,
INTL_ACTORS,un,unpredictable,False,-0.8435,-1.578,-1.3379,0,0,
INTL_ACTORS,iran,limited,False,-0.7872,0.379,0.1615,0,0,
INTL_ACTORS,un,notable,False,0.0,0.6835,0.3354,0,0,
INTL_ACTORS,un,devastating,False,-0.8887,-0.8333,-1.1608,0,0,
INTL_ACTORS,iran,realistic,False,0.5679,0.964,0.6652,0,0,
INTL_ACTORS,iran,democratic,False,0.5679,-0.1872,0.6419,0,0,
PAL_POLITICAL,pa,grim,False,-0.774,-1.0606,-0.7359,0,0,
INTL_ACTORS,un,revolutionary,False,0.5022,1.6469,-0.1687,0,0,
PAL_POLITICAL,pa,honorable,False,-0.5423,0.0568,1.1432,0,0,
INTL_ACTORS,iran,symbolic,False,0.0,0.3192,0.4351,0,0,
ISR_POLITICAL,israel,indirect,False,0.0,0.1593,-0.3996,0,0,
INTL_ACTORS,saudi arabia,not_terminal,True,-0.0,-0.4551,-0.0352,0,0,
INTL_ACTORS,iran,decentralized,False,-0.5716,-0.0557,-0.1133,0,0,
INTL_ACTORS,un,unexpected,False,-0.5716,-0.5839,-0.0385,0,0,
INTL_ACTORS,un,unpredictable,False,0.0,-1.578,-1.3379,0,0,
INTL_ACTORS,un,unprecedented,False,0.0,0.7364,-0.5512,0,0,
ISR_POLITICAL,israel,very,False,0.0,0.7466,0.6939,0,0,
ISR_POLITICAL,israel,consistent,False,0.0,0.9403,0.6484,0,0,
INTL_ACTORS,iran,fake,False,-0.8858,-0.7453,-0.628,0,0,
INTL_ACTORS,usa,dead,False,-0.8858,-0.9736,-0.1385,0,0,
PAL_POLITICAL,pa,exaggerated,False,-0.8858,-1.433,-0.3655,0,0,
INTL_ACTORS,usa,impressive,False,0.0,1.715,0.6913,0,0,
ISR_POLITICAL,israel,existential,False,0.0,-0.631,0.5361,0,0,
INTL_ACTORS,iran,democratic,False,-0.7617,-0.1872,0.6419,0,0,
ISR_POLITICAL,israel,special,False,0.0,1.2326,0.2925,0,0,
PAL_POLITICAL,pa,partisan,False,0.0,-1.3334,-0.7977,0,0,
PAL_POLITICAL,pa,consequential,False,-0.7743,-0.8221,0.2973,0,0,
INTL_ACTORS,trump,willing,False,0.0,0.0487,0.4851,0,0,
PAL_POLITICAL,pa,profound,False,-0.7524,0.2498,1.0858,0,0,
PAL_POLITICAL,pa,reminiscent,False,0.0,-0.3523,-0.0523,0,0,
INTL_ACTORS,un,communist,False,0.0,-0.732,-1.6154,0,0,
INTL_ACTORS,un,unstable,False,-0.7603,-2.3618,-1.2943,0,0,
INTL_ACTORS,un,multipolar,False,-0.7603,-0.4929,0.0159,0,0,
INTL_ACTORS,iran,ultimate,False,-0.6931,1.4996,0.4095,0,0,
INTL_ACTORS,iran,reasonable,False,-0.4927,0.3302,1.1834,0,0,
INTL_ACTORS,iran,irrational,False,-0.916,-2.1254,-1.3475,0,0,
ISR_POLITICAL,israel,easy,False,-0.522,1.3854,0.9451,0,0,
INTL_ACTORS,usa,reluctant,False,-0.7095,-1.2326,-0.1762,0,0,
INTL_ACTORS,un,limited,False,-0.7095,0.379,0.1615,0,0,
INTL_ACTORS,iran,interventionist,False,-0.6889,-0.8773,-1.3613,0,0,
INTL_ACTORS,un,profound,False,-0.8494,0.2498,1.0858,0,0,
INTL_ACTORS,iran,regime,False,-0.6086,-0.5947,-1.7275,0,0,
INTL_ACTORS,iran,cooperative,False,0.0,1.0949,0.2454,0,0,
ISR_POLITICAL,israel,competitive,False,0.0,1.4747,-0.2797,0,0,
INTL_ACTORS,un,uncomfortable,False,0.0,-1.6382,-0.0025,0,0,
ISR_POLITICAL,israel,migrant,False,0.0,-1.0302,0.0126,0,0,
ISR_POLITICAL,israel,unusual,False,0.0,0.0116,-0.0426,0,0,
INTL_ACTORS,un,unusual,False,0.0,0.0116,-0.0426,0,0,
INTL_ACTORS,un,independent,False,0.0,1.0854,0.372,0,0,
INTL_ACTORS,un,secure,False,0.0,1.2915,0.5181,0,0,
PAL_POLITICAL,pa,safe,False,0.0,0.7771,0.7522,0,0,
INTL_ACTORS,iran,coercive,False,0.0,-1.0323,-1.6672,0,0,
ISR_POLITICAL,israel,more,False,0.0,0.8631,0.4455,0,0,
ISR_POLITICAL,israel,prime,False,0.7661,0.1551,0.1556,0,0,
INTL_ACTORS,un,unexpected,False,0.0,-0.5839,-0.0385,0,0,
ISR_POLITICAL,israel,wartime,False,0.0,-0.2271,-0.1132,0,0,
INTL_ACTORS,un,unexpected,False,0.0,-0.5839,-0.0385,0,0,
INTL_ACTORS,un,uncomfortable,False,-0.7084,-1.6382,-0.0025,0,0,
ISR_POLITICAL,israel,migrant,False,-0.7084,-1.0302,0.0126,0,0,
ISR_POLITICAL,israel,geopolitical,False,-0.502,-0.0148,-0.6893,0,0,
PAL_POLITICAL,pa,durable,False,0.0,1.8563,0.7945,0,0,
PAL_POLITICAL,pa,pragmatic,False,0.0,0.6538,0.594,0,0,
PAL_POLITICAL,pa,willing,False,0.0,0.0487,0.4851,0,0,
INTL_ACTORS,un,slow,False,0.0,-0.5549,-0.0044,0,0,
INTL_ACTORS,un,unglamorous,False,0.0,-1.5265,0.1553,0,0,
ISR_POLITICAL,israel,war,False,0.0,-0.2536,-0.4997,0,0,
INTL_ACTORS,un,human,False,-0.719,0.5286,0.3597,0,0,
ISR_POLITICAL,israel,resilient,False,-0.5897,0.2632,0.2922,0,0,
INTL_ACTORS,iran,democratic,False,0.0,-0.1872,0.6419,0,0,
INTL_ACTORS,iran,unified,False,0.0,1.4447,0.2842,0,0,
INTL_ACTORS,iran,inclusive,False,0.0,0.8556,1.3812,0,0,
INTL_ACTORS,iran,clerical,False,-0.7778,-0.2774,-0.6858,0,0,
PAL_POLITICAL,pa,cross,False,-0.7911,0.4582,0.2983,0,0,
PAL_POLITICAL,pa,border,False,-0.7911,-0.2803,-0.1648,0,0,
INTL_ACTORS,un,enduring,False,0.0,0.2282,0.5111,0,0,
PAL_POLITICAL,pa,historical,False,-0.6145,0.9004,1.0418,0,0,
INTL_ACTORS,iran,stable,False,0.0,0.7608,0.5337,0,0,
INTL_ACTORS,iran,democratic,False,0.0,-0.1872,0.6419,0,0,
INTL_ACTORS,un,cultural,False,-0.7098,0.8317,0.6877,0,0,
INTL_ACTORS,un,minoritized,False,-0.7098,0.0,0.0,0,0,
INTL_ACTORS,un,very,False,-0.7098,0.7466,0.6939,0,0,
INTL_ACTORS,un,isolationist,False,-0.8017,-1.397,-0.7861,0,0,
INTL_ACTORS,iran,original,False,0.0,0.7165,0.6871,0,0,
PAL_POLITICAL,pa,traditional,False,0.0,1.3589,0.6595,0,0,
INTL_ACTORS,un,remarkable,False,0.6746,1.238,0.8918,0,0,
INTL_ACTORS,saudi arabia,wrong,False,0.0,-1.1021,0.0407,0,0,
INTL_ACTORS,saudi arabia,instructive,False,0.0,0.013,0.6945,0,0,
INTL_ACTORS,saudi arabia,opposite,False,0.0,-0.1526,0.5158,0,0,
INTL_ACTORS,saudi arabia,cool,False,0.0,0.8909,0.6543,0,0,
INTL_ACTORS,saudi arabia,complicated,False,0.0,-0.2699,-0.3509,0,0,
INTL_ACTORS,un,social,False,-0.8327,0.8349,0.5586,0,0,
PAL_RESISTANCE,gaza,fragile,False,0.0,-1.6087,0.3872,0,0,
ISR_POLITICAL,israel,hardline,False,0.0,-0.5089,-1.4958,0,0,
INTL_ACTORS,usa,anchored,False,-0.5339,0.5249,0.865,0,0,
INTL_ACTORS,un,strained,False,-0.5339,-1.3145,0.0606,0,0,
INTL_ACTORS,iran,democratic,False,0.0,-0.1872,0.6419,0,0,
INTL_ACTORS,un,trustful,False,-0.7221,-0.2009,1.009,0,0,
INTL_ACTORS,iran,clerical,False,0.0,-0.2774,-0.6858,0,0,
INTL_ACTORS,un,legitimate,False,0.0,-0.1462,0.1693,0,0,
INTL_ACTORS,iran,unified,False,0.0,1.4447,0.2842,0,0,
PAL_POLITICAL,pa,authoritarian,False,0.0,-1.3877,-2.0163,0,0,
INTL_ACTORS,un,historical,False,-0.5059,0.9004,1.0418,0,0,
PAL_POLITICAL,pa,contemporary,False,-0.5059,1.3365,0.931,0,0,
PAL_POLITICAL,pa,centralized,False,0.0,0.8464,-0.7842,0,0,
PAL_POLITICAL,pa,nationalist,False,0.0,-0.2136,-0.9393,0,0,
PAL_POLITICAL,pa,essential,False,0.0,1.225,1.1167,0,0,
PAL_POLITICAL,pa,reformist,False,-0.5119,-0.725,-0.4573,0,0,
PAL_POLITICAL,pa,polarizing,False,0.0,-0.3881,-0.0635,0,0,
INTL_ACTORS,un,diverse,False,-0.6119,1.4639,0.5669,0,0,
INTL_ACTORS,iran,diverse,False,-0.6119,1.4639,0.5669,0,0,
PAL_POLITICAL,pa,separatist,False,0.0,-0.4337,-1.6399,0,0,
INTL_ACTORS,iran,democratic,False,0.0,-0.1872,0.6419,0,0,
INTL_ACTORS,iran,decentralized,False,0.0,-0.0557,-0.1133,0,0,
INTL_ACTORS,iran,clerical,False,0.0,-0.2774,-0.6858,0,0,
INTL_ACTORS,iran,clerical,False,-0.8495,-0.2774,-0.6858,0,0,
INTL_ACTORS,iran,brutal,False,-0.8495,-0.8285,-2.3151,0,0,
INTL_ACTORS,iran,clerical,False,-0.8495,-0.2774,-0.6858,0,0,
INTL_ACTORS,iran,clerical,False,-0.8495,-0.2774,-0.6858,0,0,
INTL_ACTORS,iran,clerical,False,-0.715,-0.2774,-0.6858,0,0,
INTL_ACTORS,iran,entrenched,False,-0.715,-0.7967,-1.0242,0,0,
INTL_ACTORS,un,fragile,False,-0.8057,-1.6087,0.3872,0,0,
INTL_ACTORS,usa,credible,False,0.0,0.1893,0.3074,0,0,
INTL_ACTORS,usa,compatible,False,0.0,1.6767,0.2941,0,0,
PAL_POLITICAL,pa,durable,False,0.0,1.8563,0.7945,0,0,
INTL_ACTORS,un,episodic,False,-0.8293,-0.8123,-0.1323,0,0,
INTL_ACTORS,iran,violent,False,0.0,-1.3491,-1.8348,0,0,
INTL_ACTORS,usa,serious,False,-0.5094,0.0489,0.1019,0,0,
INTL_ACTORS,un,undeniable,False,-0.751,0.0271,0.3131,0,0,
PAL_POLITICAL,pa,horrific,False,-0.8694,-1.5002,-1.7585,0,0,
INTL_ACTORS,syria,ancient,False,-0.7076,0.5733,0.5064,0,0,
INTL_ACTORS,syria,ancient,False,-0.7076,0.5733,0.5064,0,0,
INTL_ACTORS,usa,willing,False,0.0,0.0487,0.4851,0,0,
INTL_ACTORS,un,unchecked,False,0.0,-1.4727,-1.3866,0,0,
INTL_ACTORS,un,jihadist,False,0.0,-0.4774,-2.0088,0,0,
INTL_ACTORS,syria,demographic,False,-0.8407,0.1285,0.0576,0,0,
INTL_ACTORS,un,collective,False,-0.9148,0.1211,0.3669,0,0,
PAL_POLITICAL,pa,familiar,False,0.0,0.5019,0.3695,0,0,
PAL_POLITICAL,pa,extremist,False,0.0,-1.0364,-2.2587,0,0,
INTL_ACTORS,un,hostile,False,-0.5815,-1.1626,-1.6131,0,0,
INTL_ACTORS,un,unchallenged,False,-0.5815,-1.1325,-0.2329,0,0,
INTL_ACTORS,un,entire,False,-0.5815,0.4004,0.2851,0,0,
PAL_ORG,hamas,accurate,False,-0.7188,1.1914,0.5091,0,0,
PAL_ORG,hamas,deliberate,False,-0.8518,-0.7521,-0.3372,0,0,
INTL_ACTORS,un,unverified,False,-0.6717,-1.6143,-0.3738,0,0,
INTL_ACTORS,un,unverified,False,-0.6717,-1.6143,-0.3738,0,0,
ISR_POLITICAL,israel,negligent,False,-0.7233,-2.3678,-0.8211,0,0,
ISR_POLITICAL,israel,virulent,False,-0.8229,-0.6953,-1.9338,0,0,
ISR_POLITICAL,israel,balanced,False,0.0,1.1237,1.1284,0,0,
ISR_POLITICAL,israel,incredible,False,-0.8741,1.2414,0.5834,0,0,
INTL_ACTORS,un,undeniable,False,-0.7723,0.0271,0.3131,0,0,
INTL_ACTORS,un,prominent,False,-0.523,0.7978,-0.0364,0,0,
PAL_POLITICAL,pa,hostile,False,0.0,-1.1626,-1.6131,0,0,
