label,entity,adjective,is_negated,sentiment,competence,morality,dehuman_flag,negated_dehuman_flag,dehuman_category
INTL_ACTORS,un,unprecedented,False,0.0,0.7364,-0.5512,0,0,
INTL_ACTORS,un,unexpected,False,0.0,-0.5839,-0.0385,0,0,
WEST_ACTORS,eu,destructive,False,-0.7438,-1.023,-2.0518,0,0,
UKR_POLITICAL,ukraine,peaceful,False,-0.5287,0.3609,2.2424,0,0,
UKR_POLITICAL,zelensky,less,False,-0.5287,0.1494,0.6223,0,0,
UKR_POLITICAL,zelensky,less,False,-0.5287,0.1494,0.6223,0,0,
RU_POLITICAL,russia,terrorist,False,-0.5008,-0.5389,-2.5498,0,0,
WEST_ACTORS,trump,bored,False,-0.4942,-1.3106,0.3038,0,0,
UKR_POLITICAL,zelensky,senseless,False,-0.4942,-2.2335,-1.2549,0,0,
WEST_ACTORS,trump,bored,False,-0.4942,-1.3106,0.3038,0,0,
UKR_POLITICAL,zelensky,senseless,False,-0.4942,-2.2335,-1.2549,0,0,
WEST_ACTORS,eu,scared,False,0.0,-1.6058,-0.5617,0,0,
INTL_ACTORS,un,individual,False,0.0,0.7013,0.7541,0,0,
WEST_ACTORS,trump,confused,False,-0.626,-1.5244,-0.1363,0,0,
UKR_POLITICAL,kiev,prepared,False,-0.8692,0.6696,0.5031,0,0,
INTL_ACTORS,un,unprecedented,False,-0.8692,0.7364,-0.5512,0,0,
UKR_POLITICAL,kiev,irresponsible,False,0.0,-2.9935,-1.6426,0,0,
RU_POLITICAL,putin,impossible,False,-0.6756,-0.6195,0.1752,0,0,
INTL_ACTORS,un,untreatyable,False,-0.763,0.0,0.0,0,0,
WEST_ACTORS,eu,pan,False,0.0,0.5004,0.3015,0,0,
WEST_ACTORS,eu,pan,False,0.0,0.5004,0.3015,0,0,
UKR_POLITICAL,zelensky,terrorist,False,0.0,-0.5389,-2.5498,0,0,
WEST_ACTORS,eu,pan,False,-0.5831,0.5004,0.3015,0,0,
INTL_ACTORS,un,individual,False,-0.5831,0.7013,0.7541,0,0,
INTL_ACTORS,un,beloved,False,0.0,-0.2223,0.4206,0,0,
RU_POLITICAL,russia,ready,False,-0.5051,1.0796,0.7275,0,0,
RU_POLITICAL,moscow,steady,False,0.0,0.4758,0.7386,0,0,
UKR_POLITICAL,zelensky,humiliating,False,-0.6943,-2.2016,-1.1608,0,0,
UKR_POLITICAL,zelensky,humiliating,False,-0.6943,-2.2016,-1.1608,0,0,
UKR_POLITICAL,ukraine,territorial,False,0.0,-0.1109,-0.4141,0,0,
WEST_ACTORS,eu,collective,False,0.0,0.1211,0.3669,0,0,
UKR_POLITICAL,ukraine,cheap,False,0.0,0.3061,0.0257,0,0,
WEST_ACTORS,trump,serious,False,0.0,0.0489,0.1019,0,0,
WEST_ACTORS,germany,involved,False,0.0,0.5653,-0.1766,0,0,
RU_POLITICAL,russia,illustrious,False,0.7247,0.1364,0.4835,0,0,
INTL_ACTORS,un,unpleasant,False,-0.9393,-1.7048,-1.0704,0,0,
RU_POLITICAL,russia,fashioned,False,-0.6544,0.3199,0.5208,0,0,
UKR_POLITICAL,ukraine,strange,False,-0.8763,-0.8699,-0.3898,0,0,
INTL_ACTORS,un,funny,False,0.0,-0.4128,0.0914,0,0,
INTL_ACTORS,un,not_naive,True,0.8664,2.0422,-0.1478,0,0,
INTL_ACTORS,un,harmful,False,-0.8664,-0.7815,-1.2173,0,0,
UKR_POLITICAL,kiev,wonderful,False,0.8419,1.1588,1.5873,0,0,
WEST_ACTORS,eu,present,False,0.0,0.745,0.4826,0,0,
WEST_ACTORS,eu,present,False,0.0,0.745,0.4826,0,0,
INTL_ACTORS,un,extensive,False,0.0,1.7801,0.0488,0,0,
UKR_POLITICAL,ukraine,legitimate,False,0.0,-0.1462,0.1693,0,0,
RU_POLITICAL,russia,present,False,0.0,0.745,0.4826,0,0,
UKR_POLITICAL,ukraine,presidential,False,0.0,-0.373,0.0565,0,0,
WEST_ACTORS,eu,neutral,False,-0.5955,0.2469,0.8183,0,0,
WEST_ACTORS,trump,serious,False,0.0,0.0489,0.1019,0,0,
WEST_ACTORS,eu,traditional,False,0.0,1.3589,0.6595,0,0,
UKR_POLITICAL,kiev,about,False,-0.5099,0.3608,0.5611,0,0,
WEST_ACTORS,eu,faithful,False,0.0,0.1116,1.4446,0,0,
INTL_ACTORS,un,united,False,-0.7462,0.3318,0.4007,0,0,
WEST_ACTORS,trump,prepared,False,0.0,0.6696,0.5031,0,0,
UKR_POLITICAL,ukraine,deaf,False,0.0,-1.3758,0.0545,0,0,
INTL_ACTORS,un,unable,False,-0.7634,-1.0163,-0.0372,0,0,
INTL_ACTORS,un,convincing,False,-0.7634,-0.0624,0.3236,0,0,
WEST_ACTORS,eu,war,False,-0.8466,-0.2536,-0.4997,0,0,
UKR_POLITICAL,zelensky,personal,False,0.0,1.1114,0.7794,0,0,
UKR_POLITICAL,zelensky,famous,False,0.0,0.7723,0.5259,0,0,
WEST_ACTORS,trump,profit,False,0.0,0.4872,-0.2181,0,0,
WEST_ACTORS,trump,sane,False,-0.4925,-0.6739,0.6486,0,0,
INTL_ACTORS,un,geopolitical,False,0.0,-0.0148,-0.6893,0,0,
RU_POLITICAL,russia,not_surprised,True,0.7214,0.2833,-0.4679,0,0,
INTL_ACTORS,un,indeterminate,False,0.0,-1.4541,-0.1747,0,0,
INTL_ACTORS,un,cute,False,0.0,-0.2155,0.6241,0,0,
INTL_ACTORS,un,cute,False,0.0,-0.2155,0.6241,0,0,
INTL_ACTORS,un,cute,False,-0.4708,-0.2155,0.6241,0,0,
INTL_ACTORS,un,cute,False,0.0,-0.2155,0.6241,0,0,
INTL_ACTORS,un,cute,False,0.0,-0.2155,0.6241,0,0,
INTL_ACTORS,un,cute,False,0.0,-0.2155,0.6241,0,0,
INTL_ACTORS,un,cute,False,0.0,-0.2155,0.6241,0,0,
INTL_ACTORS,un,cute,False,0.0,-0.2155,0.6241,0,0,
WEST_ACTORS,eu,decisive,False,-0.8317,0.5658,0.47,0,0,
INTL_ACTORS,un,very,False,-0.5023,0.7466,0.6939,0,0,
WEST_ACTORS,eu,ultra,False,-0.7656,1.3329,-0.0265,0,0,
WEST_ACTORS,eu,left,False,-0.7656,-0.4602,0.4315,0,0,
WEST_ACTORS,eu,peaceful,False,0.0,0.3609,2.2424,0,0,
INTL_ACTORS,un,uncorrect,False,-0.7223,-1.2663,-0.656,0,0,
INTL_ACTORS,un,domestic,False,-0.7223,0.3028,-0.4336,0,0,
WEST_ACTORS,usa,conservative,False,-0.7223,-0.3321,0.0159,0,0,
INTL_ACTORS,un,friendly,False,0.0,1.4366,1.1115,0,0,
INTL_ACTORS,un,supportive,False,0.0,0.8279,0.7115,0,0,
RU_POLITICAL,lavrov,deafening,False,0.7439,-1.2161,-0.1874,0,0,
INTL_ACTORS,un,powerful,False,0.863,2.5081,-0.662,0,0,
RU_POLITICAL,russia,ideal,False,0.863,1.8023,1.1721,0,0,
RU_POLITICAL,russia,geographical,False,0.863,0.7301,0.4195,0,0,
WEST_ACTORS,eu,bitter,False,0.0,-1.163,-0.5847,0,0,
WEST_ACTORS,eu,ego,False,0.0,-0.968,-0.0409,0,0,
UKR_POLITICAL,kiev,sensible,False,0.0,0.2972,1.0253,0,0,
WEST_ACTORS,eu,social,False,-0.8827,0.8349,0.5586,0,0,
WEST_ACTORS,eu,stark,False,0.0,-0.9452,0.2235,0,0,
RU_POLITICAL,moscow,reliable,False,0.0,1.8482,0.7718,0,0,
INTL_ACTORS,un,funny,False,0.0,-0.4128,0.0914,0,0,
WEST_ACTORS,usa,not_symbolic,True,-0.0,-0.3192,-0.4351,0,0,
WEST_ACTORS,usa,not_tangible,True,-0.0,-0.7106,-0.8282,0,0,
WEST_ACTORS,eu,cool,False,0.0,0.8909,0.6543,0,0,
WEST_ACTORS,eu,whole,False,0.0,0.1824,0.6025,0,0,
WEST_ACTORS,eu,whole,False,0.0,0.1824,0.6025,0,0,
WEST_ACTORS,eu,whole,False,0.6068,0.1824,0.6025,0,0,
UKR_POLITICAL,ukraine,reliable,False,0.0,1.8482,0.7718,0,0,
UKR_POLITICAL,ukraine,feasible,False,0.0,0.4624,0.2454,0,0,
UKR_POLITICAL,ukraine,lasting,False,0.0,1.2934,1.2095,0,0,
WEST_ACTORS,trump,unacceptable,False,-0.7417,-1.8676,-0.9674,0,0,
RU_POLITICAL,russia,unknowing,False,-0.7837,-2.1142,-0.2894,0,0,
RU_POLITICAL,russia,unknowing,False,-0.723,-2.1142,-0.2894,0,0,
UKR_POLITICAL,ukraine,free,False,-0.8336,1.1814,0.4539,0,0,
RU_POLITICAL,russia,endless,False,-0.6133,-0.3685,0.1214,0,0,
UKR_POLITICAL,ukraine,sophisticated,False,-0.8511,1.8772,-0.0593,0,0,
WEST_ACTORS,usa,inhuman,False,-0.847,-1.46,-2.3492,0,0,
UKR_POLITICAL,zelensky,front,False,-0.5524,0.6006,0.4623,0,0,
UKR_POLITICAL,zelensky,uneasy,False,0.0,-1.4125,0.1108,0,0,
UKR_POLITICAL,zelensky,uneasy,False,0.0,-1.4125,0.1108,0,0,
INTL_ACTORS,un,responsible,False,-0.9353,0.5115,-0.2948,0,0,
RU_POLITICAL,russia,terrorist,False,-0.6721,-0.5389,-2.5498,0,0,
WEST_ACTORS,eu,radical,False,-0.6721,0.2301,-0.9022,0,0,
RU_POLITICAL,russia,terrorist,False,0.0,-0.5389,-2.5498,0,0,
RU_POLITICAL,russia,terrorist,False,-0.6161,-0.5389,-2.5498,0,0,
WEST_ACTORS,eu,symbolic,False,0.0,0.3192,0.4351,0,0,
WEST_ACTORS,eu,terrorist,False,0.0,-0.5389,-2.5498,0,0,
WEST_ACTORS,eu,criminal,False,0.0,-0.7445,-1.6987,0,0,
RU_POLITICAL,russia,industrial,False,-0.6176,1.4218,-0.4993,0,0,
INTL_ACTORS,un,unlikely,False,-0.5606,-0.8203,-0.2337,0,0,
UKR_POLITICAL,ukraine,not_fatal,True,0.5606,1.0761,0.6949,0,0,
WEST_ACTORS,eu,tough,False,-0.5782,0.2067,-0.0791,0,0,
WEST_ACTORS,eu,terrorist,False,-0.6523,-0.5389,-2.5498,0,0,
WEST_ACTORS,eu,terrorist,False,-0.6916,-0.5389,-2.5498,0,0,
INTL_ACTORS,un,unknown,False,-0.6592,-0.4389,-0.4127,0,0,
INTL_ACTORS,un,unidentified,False,-0.6592,-0.7351,-0.6162,0,0,
INTL_ACTORS,un,unstable,False,-0.8957,-2.3618,-1.2943,0,0,
UKR_POLITICAL,ukraine,aggressive,False,-0.6726,0.2003,-1.8713,0,0,
UKR_POLITICAL,ukraine,peaceful,False,-0.6726,0.3609,2.2424,0,0,
WEST_ACTORS,usa,exclusive,False,0.0,1.5764,0.6313,0,0,
RU_POLITICAL,moscow,committed,False,0.0,0.8548,0.0495,0,0,
WEST_ACTORS,usa,powerful,False,-0.6203,2.5081,-0.662,0,0,
WEST_ACTORS,usa,capable,False,-0.6203,1.7875,0.2008,0,0,
WEST_ACTORS,usa,massive,False,-0.4983,0.1972,-0.7881,0,0,
WEST_ACTORS,usa,productive,False,0.542,0.7346,0.7986,0,0,
WEST_ACTORS,usa,constructive,False,0.542,0.2116,0.9948,0,0,
RU_POLITICAL,moscow,okay,False,0.5303,-0.848,0.6017,0,0,
UKR_POLITICAL,ukraine,just,False,0.0,0.1894,0.6815,0,0,
RU_POLITICAL,russia,ready,False,0.0,1.0796,0.7275,0,0,
INTL_ACTORS,un,equitable,False,0.0,0.0861,1.3925,0,0,
INTL_ACTORS,un,transnational,False,-0.7566,0.3091,-1.1469,0,0,
WEST_ACTORS,eu,willing,False,-0.6157,0.0487,0.4851,0,0,
INTL_ACTORS,un,unbridled,False,-0.6157,-0.6276,-0.6486,0,0,
INTL_ACTORS,un,unprecedented,False,-0.895,0.7364,-0.5512,0,0,
UKR_POLITICAL,ukraine,about,False,0.0,0.3608,0.5611,0,0,
UKR_POLITICAL,ukraine,evident,False,0.0,-0.1736,0.3453,0,0,
UKR_POLITICAL,ukraine,fellow,False,-0.6706,-0.018,0.132,0,0,
UKR_POLITICAL,zelensky,likely,False,-0.7571,-0.3397,-0.0507,0,0,
INTL_ACTORS,un,devastated,False,-0.7571,-1.7656,-0.693,0,0,
INTL_ACTORS,un,huge,False,-0.7571,0.5508,-0.174,0,0,
RU_POLITICAL,russia,not_happy,True,0.7943,-0.1755,-1.1158,0,0,
UKR_POLITICAL,zelensky,ineffective,False,-0.8673,-2.6097,-1.3093,0,0,
UKR_POLITICAL,zelensky,corrupt,False,-0.8673,-2.0636,-2.9143,0,0,
UKR_POLITICAL,zelensky,hamopathetic,False,-0.8673,0.0,0.0,0,0,
UKR_POLITICAL,zelensky,disappointing,False,-0.6642,-1.6588,-0.0725,0,0,
INTL_ACTORS,un,realistic,False,-0.7491,0.964,0.6652,0,0,
INTL_ACTORS,un,well,False,0.0,1.1192,0.5754,0,0,
UKR_POLITICAL,ukraine,worth,False,0.0,0.531,1.1333,0,0,
INTL_ACTORS,un,uninvited,False,-0.5495,-1.3958,-0.7255,0,0,
WEST_ACTORS,usa,afraid,False,-0.7053,-1.1227,-0.2038,0,0,
RU_POLITICAL,russia,ready,False,0.0,1.0796,0.7275,0,0,
UKR_POLITICAL,ukraine,presidential,False,0.0,-0.373,0.0565,0,0,
UKR_POLITICAL,ukraine,illegal,False,0.0,-1.0007,-1.5436,0,0,
UKR_POLITICAL,zelensky,social,False,0.0,0.8349,0.5586,0,0,
RU_POLITICAL,russia,electoral,False,0.0,-0.713,-0.3308,0,0,
RU_POLITICAL,russia,electoral,False,0.0,-0.713,-0.3308,0,0,
INTL_ACTORS,un,electoral,False,0.0,-0.713,-0.3308,0,0,
RU_POLITICAL,russia,prepared,False,0.0,0.6696,0.5031,0,0,
UKR_POLITICAL,ukraine,legitimate,False,0.0,-0.1462,0.1693,0,0,
UKR_POLITICAL,zelensky,happy,False,0.7612,0.1755,1.1158,0,0,
INTL_ACTORS,un,unsystematic,False,0.0,-1.6852,-0.4698,0,0,
INTL_ACTORS,un,special,False,0.0,1.2326,0.2925,0,0,
INTL_ACTORS,un,ineffective,False,-0.637,-2.6097,-1.3093,0,0,
WEST_ACTORS,eu,pregnant,False,-0.5815,-1.0563,0.162,0,0,
INTL_ACTORS,un,uncomfortable,False,-0.6952,-1.6382,-0.0025,0,0,
UKR_POLITICAL,zelensky,corruption,False,0.0,-1.245,-1.8959,0,0,
UKR_POLITICAL,zelensky,ashamed,False,-0.6884,-1.9888,-0.0197,0,0,
WEST_ACTORS,eu,mainstream,False,0.0,0.0655,0.1365,0,0,
UKR_POLITICAL,zelensky,near,False,0.0,0.2105,1.0184,0,0,
INTL_ACTORS,un,unprecedented,False,-0.5727,0.7364,-0.5512,0,0,
WEST_ACTORS,eu,meaningful,False,0.0,0.7228,1.2975,0,0,
WEST_ACTORS,eu,not_confident,True,0.7179,-0.5619,-0.8236,0,0,
WEST_ACTORS,eu,unable,False,-0.7179,-1.0163,-0.0372,0,0,
WEST_ACTORS,eu,migratory,False,-0.8528,-0.4829,-0.3447,0,0,
WEST_ACTORS,eu,symbolic,False,0.0,0.3192,0.4351,0,0,
WEST_ACTORS,usa,tired,False,-0.8078,-1.5998,0.3211,0,0,
RU_POLITICAL,russia,war,False,-0.9092,-0.2536,-0.4997,0,0,
RU_POLITICAL,russia,war,False,-0.5015,-0.2536,-0.4997,0,0,
RU_POLITICAL,moscow,imminent,False,0.0,-0.8919,-0.4877,0,0,
INTL_ACTORS,un,whole,False,0.0,0.1824,0.6025,0,0,
INTL_ACTORS,un,unified,False,0.0,1.4447,0.2842,0,0,
RU_POLITICAL,russia,united,False,0.0,0.3318,0.4007,0,0,
WEST_ACTORS,poland,hostile,False,-0.6797,-1.1626,-1.6131,0,0,
WEST_ACTORS,poland,hated,False,-0.908,-1.2241,-0.7897,0,0,
WEST_ACTORS,france,algirl,False,0.0,0.0,0.0,0,0,
RU_POLITICAL,russia,normal,False,0.0,-0.3294,0.5953,0,0,
UKR_POLITICAL,zelensky,unprofitable,False,-0.6362,-1.913,-0.9983,0,0,
UKR_POLITICAL,ukraine,external,False,0.0,0.9673,-0.4673,0,0,
UKR_POLITICAL,ukraine,conservative,False,0.0,-0.3321,0.0159,0,0,
WEST_ACTORS,nato,sovereign,False,0.0,-0.478,0.455,0,0,
UKR_POLITICAL,ukraine,modern,False,0.0,1.5079,0.6621,0,0,
WEST_ACTORS,trump,later,False,0.0,0.1735,0.0706,0,0,
RU_POLITICAL,russia,historical,False,0.0,0.9004,1.0418,0,0,
INTL_ACTORS,un,preposterous,False,-0.7195,-1.7498,-0.7485,0,0,
INTL_ACTORS,un,congressional,False,0.0,-0.5363,-0.3606,0,0,
INTL_ACTORS,un,negligible,False,0.0,-0.8355,0.1235,0,0,
INTL_ACTORS,un,commercial,False,0.0,1.2419,0.0743,0,0,
WEST_ACTORS,eu,right,False,0.0,0.3563,0.7214,0,0,
UKR_POLITICAL,ukraine,much,False,-0.7979,0.4329,0.583,0,0,
RU_POLITICAL,russia,legitimate,False,0.0,-0.1462,0.1693,0,0,
INTL_ACTORS,un,unacceptable,False,-0.6806,-1.8676,-0.9674,0,0,
RU_POLITICAL,russia,calm,False,0.0,-0.2695,1.7173,0,0,
INTL_ACTORS,un,aware,False,-0.4976,0.1151,0.1133,0,0,
WEST_ACTORS,eu,peaceful,False,0.5612,0.3609,2.2424,0,0,
WEST_ACTORS,eu,peaceful,False,0.5612,0.3609,2.2424,0,0,
INTL_ACTORS,un,right,False,0.0,0.3563,0.7214,0,0,
INTL_ACTORS,un,rare,False,-0.8034,0.1025,0.3933,0,0,
INTL_ACTORS,un,unstructural,False,-0.8034,0.0,0.0,0,0,
WEST_ACTORS,eu,noisy,False,-0.8034,-1.4466,-0.0998,0,0,
WEST_ACTORS,eu,reasonable,False,0.0,0.3302,1.1834,0,0,
INTL_ACTORS,un,south,False,-0.5941,0.3715,0.296,0,0,
UKR_POLITICAL,zelensky,timely,False,0.0,0.8706,0.6972,0,0,
UKR_POLITICAL,ukraine,right,False,0.0,0.3563,0.7214,0,0,
UKR_POLITICAL,ukraine,not_personal,True,-0.0,-1.1114,-0.7794,0,0,
RU_POLITICAL,russia,vast,False,0.0,0.5041,-0.021,0,0,
RU_POLITICAL,russia,cultural,False,0.0,0.8317,0.6877,0,0,
INTL_ACTORS,un,nasal,False,0.0,-0.7991,-0.0495,0,0,
RU_POLITICAL,russia,damn,False,-0.899,-0.8336,0.0531,0,0,
RU_POLITICAL,russia,russian,False,0.0,0.2014,0.0233,0,0,
UKR_POLITICAL,ukraine,outraged,False,-0.8189,-1.6881,-0.3312,0,0,
WEST_ACTORS,eu,equal,False,0.0,0.5392,0.9132,0,0,
WEST_ACTORS,eu,furious,False,-0.8081,-0.8048,-0.9899,0,0,
WEST_ACTORS,eu,furious,False,-0.8081,-0.8048,-0.9899,0,0,
INTL_ACTORS,un,rhetorical,False,0.0,-0.5405,0.3691,0,0,
INTL_ACTORS,un,democratic,False,-0.6642,-0.1872,0.6419,0,0,
INTL_ACTORS,un,democratic,False,-0.6642,-0.1872,0.6419,0,0,
RU_POLITICAL,russia,naked,False,-0.6278,-0.6359,0.358,0,0,
INTL_ACTORS,un,huge,False,-0.8069,0.5508,-0.174,0,0,
INTL_ACTORS,un,hazardous,False,-0.8069,-0.5374,-0.7864,0,0,
WEST_ACTORS,eu,militarist,False,-0.7515,-0.8337,-1.8869,0,0,
INTL_ACTORS,un,underlying,False,0.0,-0.1757,0.1002,0,0,
INTL_ACTORS,un,huge,False,-0.8569,0.5508,-0.174,0,0,
INTL_ACTORS,un,hazardous,False,-0.8569,-0.5374,-0.7864,0,0,
RU_POLITICAL,russia,holy,False,-0.6181,-0.025,1.0447,0,0,
INTL_ACTORS,un,more,False,0.0,0.8631,0.4455,0,0,
INTL_ACTORS,un,remote,False,0.0,0.7258,0.0486,0,0,
INTL_ACTORS,un,understandable,False,0.0,-0.4257,0.5953,0,0,
INTL_ACTORS,un,unreasonable,False,0.0,-1.8725,-0.8795,0,0,
WEST_ACTORS,poland,predatory,False,-0.6262,-1.0681,-2.5593,0,0,
WEST_ACTORS,poland,selfish,False,-0.6262,-2.0556,-1.1762,0,0,
WEST_ACTORS,poland,reasonable,False,-0.6262,0.3302,1.1834,0,0,
INTL_ACTORS,un,entire,False,0.0,0.4004,0.2851,0,0,
INTL_ACTORS,un,unfriendly,False,0.0,-1.9887,-1.4816,0,0,
INTL_ACTORS,un,sensitive,False,0.0,0.2106,0.1923,0,0,
RU_POLITICAL,russia,optional,False,0.0,1.4252,0.3321,0,0,
WEST_ACTORS,eu,careful,False,0.0,0.1482,0.5167,0,0,
INTL_ACTORS,un,consistent,False,0.0,0.9403,0.6484,0,0,
RU_POLITICAL,russia,simple,False,-0.6679,1.1249,0.9273,0,0,
INTL_ACTORS,un,funny,False,0.464,-0.4128,0.0914,0,0,
WEST_ACTORS,eu,much,False,0.0,0.4329,0.583,0,0,
WEST_ACTORS,eu,dependent,False,0.0,-0.5375,-0.0878,0,0,
INTL_ACTORS,un,clean,False,0.0,0.8183,1.1384,0,0,
WEST_ACTORS,usa,exhausted,False,0.0,-1.7945,0.5541,0,0,
INTL_ACTORS,un,unfortunate,False,-0.623,-1.7696,-0.5343,0,0,
WEST_ACTORS,trump,very,False,-0.7644,0.7466,0.6939,0,0,
